_ID,12235
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
00:25.7,702.6,345.8,0,0,0,1,0,0
00:25.7,705.3,343.1,0,0,0,1,0,0
00:25.8,708.1,340.3,0,0,0,1,0,0
00:25.9,710.8,334.8,0,0,0,1,0,0
00:25.9,713.6,332.1,0,0,0,1,0,0
00:26.0,716.3,329.3,0,0,0,1,0,0
00:26.1,719.1,326.6,0,0,0,1,0,0
00:26.1,721.8,326.6,0,0,0,1,0,0
00:26.2,724.5,323.8,0,0,0,1,0,0
00:26.3,724.5,321.1,0,0,0,1,0,0
00:26.3,727.3,318.4,0,0,0,1,0,0
00:26.4,730,315.6,0,0,0,1,0,0
00:26.5,732.8,315.6,0,0,0,1,0,0
00:26.5,735.5,312.9,0,0,0,1,0,0
00:26.6,738.3,310.1,0,0,0,1,0,0
00:26.7,741,307.4,0,0,0,1,0,0
00:26.7,743.8,301.9,0,0,0,1,0,0
00:26.8,746.5,299.1,0,0,0,1,0,0
00:26.9,749.2,296.4,0,0,0,1,0,0
00:26.9,752,296.4,0,0,0,1,0,0
00:27.0,754.7,293.7,0,0,0,1,0,0
00:27.1,760.2,288.2,0,0,0,1,0,0
00:27.1,763,285.4,0,0,0,1,0,0
00:27.2,765.7,285.4,0,0,0,1,0,0
00:27.3,768.5,282.7,0,0,0,1,0,0
00:27.3,768.5,282.7,0,0,0,1,0,0
00:27.4,771.2,282.7,0,0,0,1,0,0
00:27.5,776.7,279.9,0,0,0,1,0,0
00:27.5,779.4,279.9,0,0,0,1,0,0
00:27.6,782.2,277.2,0,0,0,1,0,0
00:27.7,787.7,274.4,0,0,0,1,0,0
00:27.7,790.4,274.4,0,0,0,1,0,0
00:27.8,793.2,271.7,0,0,0,1,0,0
00:27.9,798.6,271.7,0,0,0,1,0,0
00:27.9,801.4,269,0,0,0,1,0,0
00:28.0,806.9,263.5,0,0,0,1,0,0
00:28.1,809.6,260.7,0,0,0,1,0,0
00:28.1,812.4,258,0,0,0,1,0,0
00:28.2,815.1,255.2,0,0,0,1,0,0
00:28.3,817.9,252.5,0,0,0,1,0,0
00:28.3,823.3,252.5,0,0,0,1,0,0
00:28.4,826.1,252.5,0,0,0,1,0,0
00:28.5,828.8,249.7,0,0,0,1,0,0
00:28.5,834.3,249.7,0,0,0,1,0,0
00:28.6,837.1,247,0,0,0,1,0,0
00:28.7,839.8,244.3,0,0,0,1,0,0
00:28.7,845.3,244.3,0,0,0,1,0,0
00:28.8,848,241.5,0,0,0,1,0,0
00:28.9,850.8,241.5,0,0,0,1,0,0
00:28.9,853.5,241.5,0,0,0,1,0,0
00:29.0,856.3,236,0,0,0,1,0,0
00:29.1,859,236,0,0,0,1,0,0
00:29.1,861.8,236,0,0,0,1,0,0
00:29.2,867.3,233.3,0,0,0,1,0,0
00:29.3,870,233.3,0,0,0,1,0,0
00:29.3,872.7,230.5,0,0,0,1,0,0
00:29.4,878.2,227.8,0,0,0,1,0,0
00:29.5,881,227.8,0,0,0,1,0,0
00:29.5,886.5,227.8,0,0,0,1,0,0
00:29.6,889.2,227.8,0,0,0,1,0,0
00:29.7,894.7,227.8,0,0,0,1,0,0
00:29.7,900.2,225,0,0,0,1,0,0
00:29.8,902.9,227.8,0,0,0,1,0,0
00:29.9,908.4,225,0,0,0,1,0,0
00:29.9,911.2,225,0,0,0,1,0,0
00:30.0,916.7,225,0,0,0,1,0,0
00:30.1,922.1,222.3,0,0,0,1,0,0
00:30.1,924.9,222.3,0,0,0,1,0,0
00:30.2,930.4,222.3,0,0,0,1,0,0
00:30.3,935.9,222.3,0,0,0,1,0,0
00:30.3,938.6,222.3,0,0,0,1,0,0
00:30.4,944.1,222.3,0,0,0,1,0,0
00:30.5,946.8,219.6,0,0,0,1,0,0
00:30.5,952.3,219.6,0,0,0,1,0,0
00:30.6,955.1,216.8,0,0,0,1,0,0
00:30.7,960.6,216.8,0,0,0,1,0,0
00:30.7,966.1,216.8,0,0,0,1,0,0
00:30.8,971.5,216.8,0,0,0,1,0,0
00:30.9,977,214.1,0,0,0,1,0,0
00:30.9,982.5,214.1,0,0,0,1,0,0
00:31.0,985.3,214.1,0,1,0,0,0,0
00:31.0,985.3,214.1,0,1,0,0,0,0
00:31.1,988,211.3,0,1,0,0,0,0
00:31.2,993.5,211.3,0,1,0,0,0,0
00:31.2,999,211.3,0,1,0,0,0,0
00:31.3,1001.7,211.3,0,1,0,0,0,0
00:31.4,1007.2,214.1,0,1,0,0,0,0
00:31.4,1010,214.1,0,1,0,0,0,0
00:31.5,1012.7,216.8,0,1,0,0,0,0
00:31.6,1018.2,216.8,0,1,0,0,0,0
00:31.6,1020.9,216.8,0,1,0,0,0,0
00:31.7,1026.4,216.8,0,1,0,0,0,0
00:31.8,1026.4,219.6,0,1,0,0,0,0
00:31.8,1031.9,219.6,0,1,0,0,0,0
00:31.9,1034.7,219.6,0,1,0,0,0,0
00:32.0,1040.2,222.3,0,1,0,0,0,0
00:32.0,1042.9,222.3,0,1,0,0,0,0
00:32.1,1048.4,222.3,0,1,0,0,0,0
00:32.2,1051.1,222.3,0,1,0,0,0,0
00:32.2,1053.9,225,0,1,0,0,0,0
00:32.3,1059.4,225,0,1,0,0,0,0
00:32.4,1062.1,227.8,0,1,0,0,0,0
00:32.4,1064.9,227.8,0,1,0,0,0,0
00:32.5,1070.3,227.8,0,1,0,0,0,0
00:32.6,1070.3,227.8,0,1,0,0,0,0
00:32.6,1073.1,227.8,0,1,0,0,0,0
00:32.7,1078.6,227.8,0,1,0,0,0,0
00:32.8,1081.3,230.5,0,1,0,0,0,0
00:32.8,1086.8,230.5,0,1,0,0,0,0
00:32.9,1089.6,233.3,0,1,0,0,0,0
00:33.0,1095,233.3,0,1,0,0,0,0
00:33.0,1097.8,236,0,1,0,0,0,0
00:33.1,1103.3,238.8,0,1,0,0,0,0
00:33.2,1108.8,238.8,0,1,0,0,0,0
00:33.2,1111.5,241.5,0,1,0,0,0,0
00:33.3,1114.3,241.5,0,1,0,0,0,0
00:33.4,1117,244.3,0,1,0,0,0,0
00:33.4,1119.7,247,0,1,0,0,0,0
00:33.5,1122.5,247,0,1,0,0,0,0
00:33.6,1125.2,249.7,0,1,0,0,0,0
00:33.6,1128,249.7,0,1,0,0,0,0
00:33.7,1130.7,249.7,0,1,0,0,0,0
00:33.8,1133.5,252.5,0,1,0,0,0,0
00:33.8,1133.5,252.5,0,1,0,0,0,0
00:33.9,1136.2,252.5,0,1,0,0,0,0
00:34.0,1139,255.2,0,1,0,0,0,0
00:34.0,1141.7,255.2,0,1,0,0,0,0
00:34.1,1141.7,255.2,0,1,0,0,0,0
00:34.2,1144.4,258,0,1,0,0,0,0
00:34.2,1149.9,258,0,1,0,0,0,0
00:34.3,1152.7,260.7,0,1,0,0,0,0
00:34.4,1155.4,260.7,0,1,0,0,0,0
00:34.4,1158.2,263.5,0,1,0,0,0,0
00:34.5,1160.9,263.5,0,1,0,0,0,0
00:34.6,1163.7,266.2,0,1,0,0,0,0
00:34.6,1169.1,266.2,0,1,0,0,0,0
00:34.7,1174.6,269,0,1,0,0,0,0
00:34.8,1180.1,271.7,0,1,0,0,0,0
00:34.8,1182.9,271.7,0,1,0,0,0,0
00:34.9,1188.4,274.4,0,1,0,0,0,0
00:35.0,1191.1,277.2,0,1,0,0,0,0
00:35.0,1196.6,279.9,0,1,0,0,0,0
00:35.1,1202.1,282.7,0,1,0,0,0,0
00:35.2,1204.8,285.4,0,1,0,0,0,0
